Band,Capture,Channel,AppliedSignalScale,BandpassLowHz,BandpassHighHz,EstimatedLineF0Hz,RemovedHarmonicsHz,RemovedLineRmsV,LineFitFraction,RawRmsV,ProcessedRmsV,PeakAmplitudeV,ConservativeSlewDemandVPerS,SlewMarginToModel,SlewMarginToDataSheetMinimum
5kHzto50kHz_4ms_500us_div,Osciloscopio_calibracion_2026-07-21_ALL0004_F0004,1,1,2500,75000,NaN,,0,1,0.831981225749716,0.836799481990958,1.1994,376802.62287156,11.4118101599992,7.96172801860407
5kHzto50kHz_4ms_500us_div,Osciloscopio_calibracion_2026-07-21_ALL0004_F0004,2,1,2500,75000,NaN,,0,1,0.95216031927402,0.923435555477258,2.59208,814325.948551703,5.28044084515254,3.68402849661805
5kHzto50kHz_4ms_500us_div,Osciloscopio_calibracion_2026-07-21_ALL0004_F0004,3,1,2500,75000,NaN,,0,1,0.279114694589877,0.291082286699529,0.805792,253147.022752143,16.9861764647738,11.8508207893771
5kHzto50kHz_4ms_500us_div,Osciloscopio_calibracion_2026-07-21_ALL0004_F0004,4,1,2500,75000,NaN,,0,1,0.017701172191694,0.0118938404925424,0.0721951999999992,22680.7909944443,189.587744142314,132.270519169056
20kHzto200kHz_1ms_100us_div,ALL0000_F0000,1,1,10000,300000,NaN,,0,1,1.12468878778798,1.12409829213253,1.643568,2065368.46179011,2.08195296846601,1.45252532683675
20kHzto200kHz_1ms_100us_div,ALL0000_F0000,2,1,10000,300000,NaN,,0,1,0.0436320056032266,0.0314891881388828,0.1381552,173610.944550091,24.7680237622308,17.2800165783006
20kHzto200kHz_1ms_100us_div,ALL0000_F0000,3,1,10000,300000,NaN,,0,1,0.0365725958520858,0.0378871632559858,0.1540208,193548.245512009,22.2166829186431,15.5000113385882
20kHzto200kHz_1ms_100us_div,ALL0000_F0000,4,1,10000,300000,NaN,,0,1,0.0195414733692217,0.0161220061578425,0.0928816,116718.460885466,36.8407873731261,25.7028749114833
20kHzto200kHz_1ms_100us_div,Osciloscopio_root_F0000,1,1,10000,300000,NaN,,0,1,0.0826755079573147,0.0820922751440211,0.210872,264989.570419114,16.2270537410171,11.3212002844305
20kHzto200kHz_1ms_100us_div,Osciloscopio_root_F0000,2,1,10000,300000,NaN,,0,1,0.122646833730023,0.118715313657899,0.333224,418741.628159922,10.2688620161686,7.16432233686178
20kHzto200kHz_1ms_100us_div,Osciloscopio_root_F0000,3,1,10000,300000,NaN,,0,1,0.106868332728456,0.102651606880177,0.2821728,354588.798209145,12.1267226198831,8.46050415340682
20kHzto200kHz_1ms_100us_div,Osciloscopio_root_F0000,4,1,10000,300000,NaN,,0,1,0.104075438042989,0.0998703452391707,0.2828704,355465.428223203,12.0968163387747,8.43963930612192
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0000_F0000,1,1,10000,300000,NaN,,0,1,0.93579021238737,0.947313767628262,1.38128,1735767.6402202,2.47729010517473,1.72834193384283
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0000_F0000,2,1,10000,300000,NaN,,0,1,0.0386346138192165,0.0189076884034844,0.1454752,182809.527839802,23.5217499372797,16.4105232120556
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0000_F0000,3,1,10000,300000,NaN,,0,1,0.0333799930113833,0.0286941260889674,0.1325216,166531.554000786,25.8209324100807,18.014604007033
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0000_F0000,4,1,10000,300000,NaN,,0,1,0.025228682090034,0.0152847557874627,0.120560000000001,151500.164126715,28.3828075354656,19.8019587456737
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0001_F0001,1,1,10000,300000,NaN,,0,1,1.47063009464107,1.4764407445556,2.131856,2678969.25924453,1.60509493909333,1.11983367843721
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0001_F0001,2,1,10000,300000,NaN,,0,1,0.00524059868335672,0.00241811688011648,0.0169888,21348.7557093225,201.416890920827,140.523412270345
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0001_F0001,3,1,10000,300000,NaN,,0,1,0.0457618705911374,0.0442196199824024,0.16308,204932.371978969,20.9825317419411,14.6389756339124
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0001_F0001,4,1,10000,300000,NaN,,0,1,0.0266071617426587,0.0215770300772262,0.0987120000000004,124045.157608463,34.6647953285896,24.184740926923
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0002_F0002,1,1,10000,300000,NaN,,0,1,1.37429319957569,1.3702020416105,2.05304,2579926.1526104,1.66671437306421,1.16282398120759
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0002_F0002,2,1,10000,300000,NaN,,0,1,0.015865669382664,0.00691246861219272,0.0622752,78257.324328334,54.9469335542198,38.3350699215487
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0002_F0002,3,1,10000,300000,NaN,,0,1,0.042530284092162,0.0434366151924801,0.1552752,195124.571041874,22.0372041155043,15.3747935689565
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0002_F0002,4,1,10000,300000,NaN,,0,1,0.0268650720453157,0.0199946691428171,0.103648,130247.91814371,33.0139633806319,23.0329977074176
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0003_F0003,1,1,10000,300000,NaN,,0,1,1.26610891401332,1.26726470742651,1.843184,2316213.3254457,1.85647839633794,1.29521748581717
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0003_F0003,2,1,10000,300000,NaN,,0,1,0.00526553558149596,0.00241556029043219,0.0162752,20452.0195022818,210.248185980863,146.684780916882
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0003_F0003,3,1,10000,300000,NaN,,0,1,0.0394541044475729,0.039356387866394,0.1261168,158483.044949701,27.1322399273986,18.9294697167898
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0003_F0003,4,1,10000,300000,NaN,,0,1,0.0239168947817228,0.0180917079463407,0.0855119999999999,107457.548397508,40.0158021853746,27.91800152468
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0004_F0004,1,1,10000,300000,NaN,,0,1,1.15533350187035,1.15294912196381,1.715616,2155906.64879244,1.99452049670541,1.39152592793401
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0004_F0004,2,1,10000,300000,NaN,,0,1,0.00514919178124101,0.00254301420287662,0.016368,20568.6354215831,209.056163030043,145.853136997705
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0004_F0004,3,1,10000,300000,NaN,,0,1,0.0382499869803899,0.0371654819341319,0.139264,175004.303723812,24.5708243083334,17.1424355639536
20kHzto200kHz_1ms_100us_div,Osciloscopio_calibracion_2026-07-21_ALL0004_F0004,4,1,10000,300000,NaN,,0,1,0.024967691122729,0.0174031669082371,0.11312,142150.784389631,30.2495692757757,21.1043506575179
